ANO_MES,PRODUTO,#TP_SEGURO,AREA_AMPARADA_ADESAO,AREA_AMPARADA_ComCOP,AREA_AMPARADA_ComCOP_DEFERIDA,QTD_ADESAO,QTD_ComCOP,QTD_ComCOP_DEFERIDA,VL_AMPARADO_ComCOP_DEF,VL_COBERTURA_ComCOP_DEFERIDA_DEF,VL_ADICIONAL_ADESAO_DEF
2021-05-01,MARACUJÁ,PROAGRO MAIS,47.98,9.32,5.26,24,5.0,4.0,319290.23503922333,56477.25408130098,36645.719028803534
2021-05-01,MAÇÃ,PROAGRO MAIS,51.88,42.98,37.98,28,21.0,20.0,1773697.4027163694,1285384.2273554043,141745.6291522853
2021-05-01,MAÇÃ,PROAGRO TRADICIONAL,34.55,30.55,30.55,4,3.0,3.0,1037162.1230186755,931799.3602459434,76819.06647939136
2021-05-01,MELANCIA,PROAGRO MAIS,50.07,32.74,10.74,6,3.0,2.0,639975.4633207493,364464.9632885939,21757.40553520273
2021-05-01,MELÃO,PROAGRO MAIS,12.0,0.0,0.0,2,0.0,0.0,0.0,0.0,4112.03275022372
2021-05-01,MILHO,PROAGRO MAIS,16832.04,6539.78,6223.86,1125,406.0,391.0,29731818.87682421,21560865.052031476,2960854.954564718
2021-05-01,MILHO,PROAGRO TRADICIONAL,22448.28,7712.84,7599.07,502,185.0,181.0,31118553.25599792,22764100.740182597,4553074.276172124
2021-05-01,MORANGO,PROAGRO MAIS,31.900000000000002,0.4,0.4,109,1.0,1.0,350486.9366763021,337784.5343850789,182456.04259899858
2021-05-01,NECTARINA,PROAGRO MAIS,18.32,9.65,9.65,18,9.0,9.0,409771.0362664189,284367.5384125466,47709.16808032557
2021-05-01,NOZ,PROAGRO MAIS,3.5,0.0,0.0,1,0.0,0.0,0.0,0.0,1581.961452720186
2021-05-01,PALMEIRA,PROAGRO MAIS,2.17,0.0,0.0,1,0.0,0.0,0.0,0.0,2340.165624937664
2021-05-01,PASTAGEM,PROAGRO MAIS,16.5,0.0,0.0,1,0.0,0.0,0.0,0.0,3739.26378229382
2021-05-01,PEPINO,PROAGRO MAIS,13.870000000000001,0.0,0.0,19,0.0,0.0,0.0,0.0,15153.802326830284
2021-05-01,PERA,PROAGRO MAIS,4.75,4.75,2.45,2,2.0,1.0,104096.20190324931,35372.60535914377,3123.965888268429
2021-05-01,PIMENTA,PROAGRO MAIS,17.89,0.0,0.0,5,0.0,0.0,0.0,0.0,12203.247131371543
2021-05-01,PIMENTA-DO-REINO,PROAGRO MAIS,22.68,0.0,0.0,8,0.0,0.0,0.0,0.0,10294.27333264786
2021-05-01,PIMENTÃO,PROAGRO MAIS,37.49,1.5499999999999998,1.5499999999999998,42,2.0,2.0,94018.8739588407,54789.05441421505,46792.742656321985
2021-05-01,PLANTAS ORNAMENTAIS,PROAGRO MAIS,2.09,0.0,0.0,7,0.0,0.0,0.0,0.0,7057.905580804945
2021-05-01,PUPUNHA,PROAGRO MAIS,7.2,0.0,0.0,1,0.0,0.0,0.0,0.0,2683.15826715853
2021-05-01,PÊSSEGO,PROAGRO MAIS,285.15,155.32999999999998,143.41,139,72.0,62.0,5867064.87823329,3940599.760295075,710808.2832199489
2021-05-01,QUIABO,PROAGRO MAIS,8.22,0.0,0.0,9,0.0,0.0,0.0,0.0,4045.5255944031233
2021-05-01,QUIUÍ (KIWI),PROAGRO MAIS,1.2,0.0,0.0,1,0.0,0.0,0.0,0.0,587.9820066970384
2021-05-01,RABANETE,PROAGRO MAIS,0.6,0.0,0.0,2,0.0,0.0,0.0,0.0,934.1255164360197
2021-05-01,REPOLHO,PROAGRO MAIS,36.52,0.0,0.0,23,0.0,0.0,0.0,0.0,19128.816276415688
2021-05-01,RÚCULA,PROAGRO MAIS,5.1,0.0,0.0,4,0.0,0.0,0.0,0.0,7067.119671475447
2021-05-01,SALSA,PROAGRO MAIS,9.6,0.0,0.0,4,0.0,0.0,0.0,0.0,5990.401708273448
2021-05-01,SERINGUEIRA,PROAGRO MAIS,16.87,0.0,0.0,4,0.0,0.0,0.0,0.0,7779.70530759401
2021-05-01,SOJA,PROAGRO MAIS,1847.55,713.29,703.61,83,41.0,40.0,3512709.8926009946,2656124.828113673,324379.5137438302
2021-05-01,SOJA,PROAGRO TRADICIONAL,5316.67,2245.96,2006.52,84,33.0,30.0,8375946.930615446,4523105.960949856,966146.9294011365
2021-05-01,SORGO,PROAGRO MAIS,54.43,0.0,0.0,2,0.0,0.0,0.0,0.0,3397.400933206939
2021-05-01,SORGO,PROAGRO TRADICIONAL,13.28,13.28,13.28,1,1.0,1.0,34762.429193992444,27289.14889084932,1390.725134907622
2021-05-01,TANGERINA,PROAGRO MAIS,52.09,0.0,0.0,15,0.0,0.0,0.0,0.0,27386.147908030467
2021-05-01,TOMATE,PROAGRO MAIS,100.8,7.05,4.93,126,9.0,6.0,870046.3111668716,143117.34865602787,192158.83156623403
2021-05-01,TRIGO,PROAGRO MAIS,103021.69,39869.58,36545.14,6342,2269.0,2081.0,147369902.7036911,91290824.86789411,25668112.111518946
2021-05-01,TRIGO,PROAGRO TRADICIONAL,84652.81,37538.49,28460.65,1569,640.0,493.0,115353510.22543028,52704425.27478959,21760599.37251971
2021-05-01,TRITICALE,PROAGRO MAIS,459.26,140.29000000000002,112.29,27,4.0,3.0,535509.7688496588,221370.6624124994,41456.3279802844
2021-05-01,URUCUM,PROAGRO MAIS,2.4,0.0,0.0,1,0.0,0.0,0.0,0.0,506.636901050103
2021-05-01,UVA,PROAGRO MAIS,337.39,188.65,175.6,145,70.0,65.0,5330587.8307153415,3351744.91308249,415618.2178650741
2021-05-01,UVA,PROAGRO TRADICIONAL,29.06,1.3,0.0,11,1.0,0.0,158433.5775757541,0.0,59358.050827364656
2021-05-01,VAGEM,PROAGRO MAIS,0.35,0.0,0.0,1,0.0,0.0,0.0,0.0,274.3012196745658
2021-06-01,ABACATE,PROAGRO MAIS,27.32,0.0,0.0,5,0.0,0.0,0.0,0.0,11391.584406431375
2021-06-01,ABACAXI,PROAGRO MAIS,103.8,7.84,7.84,38,2.0,2.0,333192.6367378171,210756.43646933357,87461.82467966036
2021-06-01,ABACAXI,PROAGRO TRADICIONAL,30.84,0.0,0.0,3,0.0,0.0,0.0,0.0,28174.089066674183
2021-06-01,ABOBRINHA,PROAGRO MAIS,14.440000000000001,0.0,0.0,8,0.0,0.0,0.0,0.0,3798.7681736623226
2021-06-01,ABÓBORA-MORANGA,PROAGRO MAIS,17.79,0.0,0.0,8,0.0,0.0,0.0,0.0,8354.328047738098
2021-06-01,ACEROLA,PROAGRO MAIS,2.95,0.0,0.0,3,0.0,0.0,0.0,0.0,2511.7502715038945
2021-06-01,AGRIÃO,PROAGRO MAIS,3.51,0.0,0.0,3,0.0,0.0,0.0,0.0,3895.230832238931
2021-06-01,ALFACE,PROAGRO MAIS,66.48,0.35,0.0,50,1.0,0.0,48916.52009754885,0.0,62549.796792696245
2021-06-01,ALFAFA,PROAGRO MAIS,4.5,4.5,4.5,1,1.0,1.0,37814.18630901632,32280.950855231087,1145.8390260591227
2021-06-01,ALHO,PROAGRO MAIS,112.53,16.55,16.55,60,10.0,10.0,1130062.7549203583,714132.5412804789,170707.5506339058
2021-06-01,ALHO PORÓ,PROAGRO MAIS,2.38,0.0,0.0,3,0.0,0.0,0.0,0.0,1838.7593350655388
2021-06-01,AMEIXA,PROAGRO MAIS,170.75,53.52,50.04,90,36.0,33.0,2167036.971459749,1577373.0393503539,381928.85595158755
2021-06-01,AMENDOIM,PROAGRO TRADICIONAL,6.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2349.2060091489807
2021-06-01,AMORA,PROAGRO MAIS,1.7999999999999998,0.0,0.0,2,0.0,0.0,0.0,0.0,1551.6440070847036
2021-06-01,ARROZ,PROAGRO MAIS,318.52,0.0,0.0,11,0.0,0.0,0.0,0.0,35491.15321020734
2021-06-01,ARROZ,PROAGRO TRADICIONAL,89.5,0.0,0.0,3,0.0,0.0,0.0,0.0,9901.28940149384
2021-06-01,ATEMOIA,PROAGRO MAIS,9.5,0.0,0.0,2,0.0,0.0,0.0,0.0,10877.491506289114
2021-06-01,AVEIA,PROAGRO MAIS,3542.65,1337.87,1240.27,206,58.0,54.0,3146118.6957720513,2170056.2963779615,557954.1900378442
2021-06-01,AVEIA,PROAGRO TRADICIONAL,5354.06,2084.43,2028.15,76,19.0,17.0,3768284.4126676717,2987128.7545999526,804564.3294687266
2021-06-01,AÇAÍ,PROAGRO MAIS,7.9799999999999995,0.0,0.0,2,0.0,0.0,0.0,0.0,3656.2157192531886
2021-06-01,BANANA,PROAGRO MAIS,376.45,51.43,37.16,110,8.0,5.0,1055572.953850418,421743.99621990917,218066.19567367353
2021-06-01,BANANA,PROAGRO TRADICIONAL,142.61,0.0,0.0,16,0.0,0.0,0.0,0.0,62337.01702542823
2021-06-01,BATATA-DOCE,PROAGRO MAIS,33.93,0.0,0.0,6,0.0,0.0,0.0,0.0,14113.95418113419
2021-06-01,BATATA-INGLESA,PROAGRO MAIS,129.31,0.0,0.0,35,0.0,0.0,0.0,0.0,100797.5967999744
2021-06-01,BERINJELA,PROAGRO MAIS,12.870000000000001,0.0,0.0,8,0.0,0.0,0.0,0.0,7956.477333833979
2021-06-01,BETERRABA,PROAGRO MAIS,65.24,16.400000000000002,16.400000000000002,29,8.0,8.0,553344.5861008144,423302.34578656097,37648.15815258465
2021-06-01,BRÓCOLOS (BRÓCOLIS),PROAGRO MAIS,101.68,13.35,13.35,44,6.0,6.0,261391.2655712515,194847.4027433864,59315.89396833767
2021-06-01,CACAU,PROAGRO MAIS,198.15,0.0,0.0,33,0.0,0.0,0.0,0.0,42425.48848832005
2021-06-01,CACAU,PROAGRO TRADICIONAL,64.98,0.0,0.0,5,0.0,0.0,0.0,0.0,19280.818838461466
2021-06-01,CAFÉ,PROAGRO MAIS,4898.17,447.67,295.76,1382,89.0,65.0,9044486.215634204,2990942.7070574765,2596027.0178245734
2021-06-01,CAFÉ,PROAGRO TRADICIONAL,87.48,0.0,0.0,15,0.0,0.0,0.0,0.0,38732.86045678086
2021-06-01,CAJU,PROAGRO MAIS,770.7700000000001,63.2,28.2,42,4.0,3.0,191953.32319287944,85769.62615025355,60002.80799400747
2021-06-01,CAJU,PROAGRO TRADICIONAL,112.4,0.0,0.0,3,0.0,0.0,0.0,0.0,9854.400432826504
2021-06-01,CANA-DE-AÇUCAR,PROAGRO MAIS,424.11,0.0,0.0,45,0.0,0.0,0.0,0.0,81749.1998986115
2021-06-01,CANA-DE-AÇUCAR,PROAGRO TRADICIONAL,272.56,0.0,0.0,7,0.0,0.0,0.0,0.0,28522.815625388605
2021-06-01,CANOLA,PROAGRO MAIS,209.57999999999998,26.0,26.0,11,2.0,2.0,79552.66087506223,65406.35268119379,37347.45688641205
2021-06-01,CANOLA,PROAGRO TRADICIONAL,435.7,91.5,91.5,10,2.0,2.0,181713.52166046607,67776.54946433207,93211.49861384797
2021-06-01,CAQUI,PROAGRO MAIS,47.47,23.7,23.7,20,9.0,9.0,646993.457022663,437202.45879900584,34777.32953674044
2021-06-01,CARÁ,PROAGRO MAIS,7.8,4.05,4.05,4,1.0,1.0,41958.50932420491,10724.899443142687,4437.119962541907
2021-06-01,CEBOLA,PROAGRO MAIS,1461.77,776.17,714.66,511,254.0,241.0,28229012.294668913,15325644.037328491,1481008.4292909163
2021-06-01,CEBOLINHA VERDE,PROAGRO MAIS,0.35,0.0,0.0,1,0.0,0.0,0.0,0.0,187.09385287421628
2021-06-01,CENOURA,PROAGRO MAIS,29.75,3.0,3.0,15,1.0,1.0,72787.16334537855,53245.7017790893,19118.81152035494
2021-06-01,CEVADA,PROAGRO MAIS,661.35,145.65,145.65,48,13.0,13.0,498666.0423513651,308707.7917052097,141291.7342880709
2021-06-01,CEVADA,PROAGRO TRADICIONAL,900.95,320.34,302.34,29,10.0,9.0,943318.952234864,478726.942351456,224150.57318073977
2021-06-01,CHUCHU,PROAGRO MAIS,19.78,0.0,0.0,13,0.0,0.0,0.0,0.0,15510.983218834353
2021-06-01,COCO,PROAGRO MAIS,21.549999999999997,0.0,0.0,7,0.0,0.0,0.0,0.0,9642.04522612698
2021-06-01,COENTRO,PROAGRO MAIS,0.2,0.0,0.0,1,0.0,0.0,0.0,0.0,156.46305656503569
2021-06-01,COGUMELO,PROAGRO MAIS,0.02,0.0,0.0,1,0.0,0.0,0.0,0.0,969.4341098504829
2021-06-01,COUVE,PROAGRO MAIS,5.9399999999999995,2.0,2.0,5,1.0,1.0,67362.65285835403,18288.258664703684,5141.503406897621
2021-06-01,COUVE-FLOR,PROAGRO MAIS,54.83,3.81,3.81,25,3.0,3.0,140934.12941864476,80063.56957094079,30054.018289807947
2021-06-01,ERVA-MATE,PROAGRO MAIS,81.1,0.0,0.0,10,0.0,0.0,0.0,0.0,14971.291813827102
2021-06-01,FEIJÃO,PROAGRO MAIS,106.23,20.96,20.96,15,4.0,4.0,141276.57497836062,87613.21798355458,23796.320174192417
2021-06-01,FEIJÃO,PROAGRO TRADICIONAL,243.81,25.3,25.3,8,1.0,1.0,122894.05138037606,26333.69392471239,40645.71809812388
2021-06-01,FIGO,PROAGRO MAIS,15.100000000000001,2.2,2.2,7,1.0,1.0,24474.668066039103,18354.739854899395,11808.902471108431
2021-06-01,FLORES,PROAGRO MAIS,2.07,0.0,0.0,5,0.0,0.0,0.0,0.0,10676.249796823662
2021-06-01,FRAMBOESA,PROAGRO MAIS,0.32,0.32,0.0,1,1.0,0.0,9198.704096016449,0.0,183.99705813932968
2021-06-01,GENGIBRE,PROAGRO MAIS,11.0,0.0,0.0,12,0.0,0.0,0.0,0.0,15079.21760775301
2021-06-01,GOIABA,PROAGRO MAIS,28.58,7.449999999999999,4.85,15,3.0,2.0,181864.265636432,62818.59358085418,22254.103909143356
2021-06-01,GRAMA,PROAGRO MAIS,6.0,0.0,0.0,2,0.0,0.0,0.0,0.0,4583.805638956072
2021-06-01,GUARANÁ,PROAGRO MAIS,2.5,0.0,0.0,1,0.0,0.0,0.0,0.0,494.5631139916045
2021-06-01,HORTALIÇAS,PROAGRO MAIS,0.5,0.0,0.0,1,0.0,0.0,0.0,0.0,764.3214069664223
2021-06-01,INHAME,PROAGRO MAIS,75.98,0.0,0.0,35,0.0,0.0,0.0,0.0,48639.806503496075
2021-06-01,JILÓ,PROAGRO MAIS,20.45,0.0,0.0,6,0.0,0.0,0.0,0.0,9505.948589774045
2021-06-01,LARANJA,PROAGRO MAIS,133.14,7.4,7.4,31,3.0,3.0,103207.17781937812,82836.64935942736,59772.683678808986
2021-06-01,LARANJA,PROAGRO TRADICIONAL,36.45,0.0,0.0,4,0.0,0.0,0.0,0.0,17630.10237401148
2021-06-01,LICHIA (LECHIA),PROAGRO MAIS,1.3,0.0,0.0,1,0.0,0.0,0.0,0.0,926.603440734914
2021-06-01,LIMÃO,PROAGRO MAIS,116.15,6.5,6.5,26,2.0,2.0,189084.44256082008,147471.9625870121,72596.61057257866
2021-06-01,MAMÃO,PROAGRO MAIS,9.100000000000001,0.0,0.0,2,0.0,0.0,0.0,0.0,4364.969640049267
2021-06-01,MAMÃO,PROAGRO TRADICIONAL,6.0,0.0,0.0,1,0.0,0.0,0.0,0.0,6865.993513660953
2021-06-01,"MANDIOCA (AIPIM, MACAXEIRA)",PROAGRO MAIS,1294.87,153.85,60.48,135,6.0,3.0,1218861.1836791618,361993.5270484927,297729.4670639036
2021-06-01,"MANDIOCA (AIPIM, MACAXEIRA)",PROAGRO TRADICIONAL,1717.08,60.5,0.0,54,1.0,0.0,374612.26631692506,0.0,455710.4275579044
2021-06-01,"MANDIOQUINHA (BATATA: BAROA, SALSA, AIPO)",PROAGRO MAIS,79.2,51.47,43.21,38,27.0,25.0,1315685.642782579,757868.2736314692,54010.535156153026
2021-06-01,MANGA,PROAGRO MAIS,93.78999999999999,14.7,5.1,31,3.0,1.0,231267.8191414195,26762.787301627337,45575.415729645916
2021-06-01,MANGA,PROAGRO TRADICIONAL,49.480000000000004,0.0,0.0,7,0.0,0.0,0.0,0.0,26346.006181198674
2021-06-01,MARACUJÁ,PROAGRO MAIS,83.65,5.61,1.05,33,3.0,1.0,251941.20913161195,12973.79677444754,57553.106000881206
2021-06-01,MAÇÃ,PROAGRO MAIS,82.32000000000001,54.32,54.32,36,22.0,22.0,2354125.305046575,1726646.349994102,248706.2324187566
2021-06-01,MAÇÃ,PROAGRO TRADICIONAL,44.46,38.86,29.06,12,9.0,7.0,1819510.7203949052,906542.9413865674,109818.8970137387
2021-06-01,MELANCIA,PROAGRO MAIS,127.27,55.17,55.17,9,2.0,2.0,449856.8861293426,356870.8916127419,31490.743740662165
2021-06-01,MELANCIA,PROAGRO TRADICIONAL,15.0,0.0,0.0,1,0.0,0.0,0.0,0.0,7893.092938373155
2021-06-01,MELÃO,PROAGRO MAIS,5.02,0.0,0.0,3,0.0,0.0,0.0,0.0,3003.8784057644393
2021-06-01,MILHO,PROAGRO MAIS,8519.19,2398.56,2240.04,624,166.0,156.0,12199939.150220225,7923629.781925944,1632583.6199275022
2021-06-01,MILHO,PROAGRO TRADICIONAL,16447.21,3258.93,3113.32,436,100.0,96.0,14104949.164066933,9584947.136671847,3477709.153308057
2021-06-01,MIRTILO,PROAGRO MAIS,0.8,0.0,0.0,1,0.0,0.0,0.0,0.0,2117.570757809682
2021-06-01,MORANGO,PROAGRO MAIS,30.47,2.14,2.14,107,4.0,4.0,979112.9295140863,923415.3779648772,185810.04415047262
2021-06-01,NECTARINA,PROAGRO MAIS,15.39,12.5,9.93,15,11.0,9.0,468152.1250692754,342704.941249043,35969.757841653845
2021-06-01,NOZ,PROAGRO MAIS,2.0,2.0,2.0,1,1.0,1.0,24057.79953608163,31034.828125478925,902.3160788020336
2021-06-01,PALMEIRA,PROAGRO MAIS,7.0,0.0,0.0,1,0.0,0.0,0.0,0.0,3375.106674608968
2021-06-01,PASTAGEM,PROAGRO MAIS,16.8,0.0,0.0,2,0.0,0.0,0.0,0.0,5090.955725095924
2021-06-01,PEPINO,PROAGRO MAIS,11.16,0.0,0.0,20,0.0,0.0,0.0,0.0,17621.411369432928
2021-06-01,PERA,PROAGRO MAIS,5.91,5.3,2.0,3,2.0,1.0,191972.55328921703,111428.23130983622,6214.005838287433
2021-06-01,PIMENTA,PROAGRO MAIS,1.43,0.0,0.0,2,0.0,0.0,0.0,0.0,2525.073981109233
2021-06-01,PIMENTA-DO-REINO,PROAGRO MAIS,54.8,0.0,0.0,19,0.0,0.0,0.0,0.0,26759.453252457122
2021-06-01,PIMENTÃO,PROAGRO MAIS,39.01,1.5,1.14,49,3.0,2.0,305219.0026948491,64143.5222443639,56704.471859842386
2021-06-01,"PINHA (ATA, FRUTA-DO-CONDE, ANONA)",PROAGRO MAIS,1.45,0.0,0.0,2,0.0,0.0,0.0,0.0,856.6258693869127
2021-06-01,PLANTAS ORNAMENTAIS,PROAGRO MAIS,0.91,0.0,0.0,3,0.0,0.0,0.0,0.0,2425.864165912968
2021-06-01,PÊSSEGO,PROAGRO MAIS,250.54,118.74,108.61,137,65.0,58.0,4513727.18452475,3025507.2693140246,593490.1843363297
2021-06-01,QUIABO,PROAGRO MAIS,29.97,0.0,0.0,15,0.0,0.0,0.0,0.0,15155.551100552857
2021-06-01,QUIUÍ (KIWI),PROAGRO MAIS,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1499.1608285737025
2021-06-01,REPOLHO,PROAGRO MAIS,57.95,2.77,0.0,33,1.0,0.0,29367.26659612022,0.0,26703.33633496284
2021-06-01,RÚCULA,PROAGRO MAIS,4.43,0.0,0.0,3,0.0,0.0,0.0,0.0,3877.911258459545
2021-06-01,SALSA,PROAGRO MAIS,1.9100000000000001,0.0,0.0,3,0.0,0.0,0.0,0.0,1980.050594844739
2021-06-01,SERINGUEIRA,PROAGRO MAIS,8.73,0.0,0.0,2,0.0,0.0,0.0,0.0,2760.8549415291063
2021-06-01,SOJA,PROAGRO MAIS,4432.25,1990.85,1903.8,236,120.0,116.0,10146763.466791738,7013801.403554248,811903.3958393681
2021-06-01,SOJA,PROAGRO TRADICIONAL,7939.23,3925.58,3565.13,129,61.0,55.0,15199516.507684324,9080512.964488639,1505071.485885802
2021-06-01,SORGO,PROAGRO MAIS,48.4,0.0,0.0,1,0.0,0.0,0.0,0.0,2949.5346529973976
2021-06-01,TANGERINA,PROAGRO MAIS,83.41,1.85,1.85,19,1.0,1.0,19274.025869365585,8034.484094756706,39549.789913013716
2021-06-01,TOMATE,PROAGRO MAIS,119.25999999999999,19.15,11.719999999999999,142,15.0,11.0,1399919.6458436705,661367.0799397324,204861.65023025032
2021-06-01,TRIGO,PROAGRO MAIS,56450.37,23233.55,21760.72,3524,1349.0,1257.0,86847086.99954863,54322984.77496742,14288973.768694913
2021-06-01,TRIGO,PROAGRO TRADICIONAL,50403.35,18713.56,15323.449999999999,1064,417.0,353.0,61241911.13921679,31862666.902773634,13278556.490016809
2021-06-01,TRITICALE,PROAGRO MAIS,365.88,37.0,37.0,22,1.0,1.0,112134.93735024308,74419.93588227194,32284.522158836637
2021-06-01,UVA,PROAGRO MAIS,350.86,135.07,133.67,162,61.0,60.0,4375305.504653839,2887977.7035811963,448467.42425942206
2021-06-01,UVA,PROAGRO TRADICIONAL,33.0,12.36,12.36,19,6.0,6.0,474647.42725834023,258161.27120153815,53195.27896804305
2021-06-01,VAGEM,PROAGRO MAIS,5.15,0.0,0.0,3,0.0,0.0,0.0,0.0,3415.0528292738964
2021-07-01,ABACATE,PROAGRO MAIS,20.0,13.0,0.0,2,1.0,0.0,131400.521323282,0.0,9068.874665489893
2021-07-01,ABACAXI,PROAGRO MAIS,190.95,0.0,0.0,46,0.0,0.0,0.0,0.0,183393.31001571656
2021-07-01,ABACAXI,PROAGRO TRADICIONAL,5.19,0.0,0.0,1,0.0,0.0,0.0,0.0,6214.558752535764
2021-07-01,ABOBRINHA,PROAGRO MAIS,16.59,0.0,0.0,8,0.0,0.0,0.0,0.0,6615.330056863132
2021-07-01,ABÓBORA-MORANGA,PROAGRO MAIS,143.57,38.160000000000004,38.160000000000004,38,17.0,17.0,544030.2927085699,446206.6715284075,49357.862385262575
2021-07-01,ACEROLA,PROAGRO MAIS,9.69,0.0,0.0,4,0.0,0.0,0.0,0.0,8438.16356179981
2021-07-01,AGRIÃO,PROAGRO MAIS,3.03,0.0,0.0,1,0.0,0.0,0.0,0.0,2939.867717170789
2021-07-01,ALCACHOFRA,PROAGRO MAIS,1.21,0.0,0.0,1,0.0,0.0,0.0,0.0,1738.036169428594
2021-07-01,ALFACE,PROAGRO MAIS,70.12,0.32,0.0,46,1.0,0.0,37981.29057035119,0.0,77655.01524245035
2021-07-01,ALFAFA,PROAGRO MAIS,21.24,6.0,0.0,5,1.0,0.0,61037.16167740498,0.0,6846.568531871758
2021-07-01,ALHO,PROAGRO MAIS,102.92999999999999,13.87,2.62,52,5.0,3.0,652557.8459291,156539.2084312439,156210.09928589172
2021-07-01,ALHO PORÓ,PROAGRO MAIS,3.5,2.3200000000000003,0.5,3,2.0,1.0,64293.59704369032,16041.21684158302,3769.4122464192096
2021-07-01,AMEIXA,PROAGRO MAIS,421.56,138.57999999999998,126.0,267,88.0,77.0,5898779.300591558,4199821.382130565,1073057.8267270436
2021-07-01,AMEIXA,PROAGRO TRADICIONAL,9.5,0.0,0.0,1,0.0,0.0,0.0,0.0,3149.4863347599085
2021-07-01,AMENDOIM,PROAGRO TRADICIONAL,101.41,0.0,0.0,5,0.0,0.0,0.0,0.0,38150.14314099826
2021-07-01,AMORA,PROAGRO MAIS,3.71,0.0,0.0,5,0.0,0.0,0.0,0.0,6000.017535831677
2021-07-01,ARROZ,PROAGRO MAIS,11985.36,952.13,858.1700000000001,780,52.0,47.0,7075055.323448473,3493142.205757047,1769305.310580595
2021-07-01,ARROZ,PROAGRO TRADICIONAL,3980.23,176.4,156.4,110,6.0,5.0,1142634.0652481052,606129.6102759148,513413.85356786335
2021-07-01,ATEMOIA,PROAGRO MAIS,1.6,0.8,0.8,2,1.0,1.0,74129.09849546925,20715.261806263134,2966.5709621185656
2021-07-01,AVEIA,PROAGRO MAIS,249.16,48.0,48.0,12,3.0,3.0,188387.6949730541,164585.6172082008,47352.62060960343
2021-07-01,AVEIA,PROAGRO TRADICIONAL,105.5,0.0,0.0,4,0.0,0.0,0.0,0.0,18087.991501232264
2021-07-01,AÇAÍ,PROAGRO MAIS,3.92,0.0,0.0,1,0.0,0.0,0.0,0.0,1887.606498818801
2021-07-01,BANANA,PROAGRO MAIS,478.65999999999997,5.95,5.95,103,1.0,1.0,73591.61993481591,67806.81150602049,246146.2572198169
2021-07-01,BANANA,PROAGRO TRADICIONAL,215.88,31.490000000000002,20.39,19,3.0,2.0,783558.9193603795,374441.4348119605,96461.81752952324
2021-07-01,BATATA-DOCE,PROAGRO MAIS,65.0,2.0,2.0,17,1.0,1.0,44154.97196088954,30099.355971863737,31879.25897044852
2021-07-01,BATATA-INGLESA,PROAGRO MAIS,276.43,7.0,3.3,75,2.0,1.0,226640.17375494997,27130.7194970512,261241.8402977468
2021-07-01,BERINJELA,PROAGRO MAIS,8.4,0.0,0.0,6,0.0,0.0,0.0,0.0,7066.576554628145
2021-07-01,BETERRABA,PROAGRO MAIS,137.37,90.91000000000001,90.91000000000001,47,30.0,30.0,2894891.7595715746,2240300.6575778825,88788.46260810818
2021-07-01,BRÓCOLOS (BRÓCOLIS),PROAGRO MAIS,207.65,37.04,31.54,64,7.0,6.0,782706.6912965159,317320.05231043824,126242.03323765958
2021-07-01,CACAU,PROAGRO MAIS,140.24,9.0,0.0,30,2.0,0.0,56453.43032764319,0.0,33664.46798667231
2021-07-01,CACAU,PROAGRO TRADICIONAL,30.85,0.0,0.0,2,0.0,0.0,0.0,0.0,11427.603583625849
2021-07-01,CAFÉ,PROAGRO MAIS,5071.5199999999995,417.88,384.29,1209,68.0,61.0,9089606.6369228,4671639.619490459,2990452.8527781144
2021-07-01,CAFÉ,PROAGRO TRADICIONAL,343.61,0.0,0.0,41,0.0,0.0,0.0,0.0,171695.9529479263
2021-07-01,CAJU,PROAGRO MAIS,203.17,0.0,0.0,11,0.0,0.0,0.0,0.0,23631.481258338907
2021-07-01,CAJU,PROAGRO TRADICIONAL,34.38,0.0,0.0,2,0.0,0.0,0.0,0.0,3799.3188912935607
2021-07-01,CANA-DE-AÇUCAR,PROAGRO MAIS,702.68,33.12,33.12,54,1.0,1.0,166620.39457854975,35342.121922735896,126241.35297898791
2021-07-01,CANA-DE-AÇUCAR,PROAGRO TRADICIONAL,443.32,0.0,0.0,14,0.0,0.0,0.0,0.0,82913.60029952363
2021-07-01,CAPIM,PROAGRO MAIS,12.1,0.0,0.0,1,0.0,0.0,0.0,0.0,3155.324190996755
2021-07-01,CAQUI,PROAGRO MAIS,127.98,37.19,33.49,59,23.0,22.0,1111682.505949057,665931.3108905182,105138.6282016831
2021-07-01,CARNAÚBA,PROAGRO MAIS,81.99,0.0,0.0,4,0.0,0.0,0.0,0.0,11981.371247380726
2021-07-01,CARÁ,PROAGRO MAIS,88.81,0.0,0.0,33,0.0,0.0,0.0,0.0,82960.52577952913
2021-07-01,CEBOLA,PROAGRO MAIS,1565.22,1013.15,940.42,448,286.0,271.0,39068809.43486723,23430137.282495253,1426886.2611636017
2021-07-01,CEBOLINHA VERDE,PROAGRO MAIS,4.3,0.0,0.0,5,0.0,0.0,0.0,0.0,5435.0812615219875
2021-07-01,CENOURA,PROAGRO MAIS,51.589999999999996,2.0,2.0,16,1.0,1.0,108841.3874666185,96236.50348912786,36679.84441639807
2021-07-01,CEVADA,PROAGRO MAIS,144.38,34.0,34.0,11,3.0,3.0,153382.62266961968,82793.73872157602,41991.093862997805
